0,0.23730490294789175
1,0.2020511711824557
2,0.19482697381334313
3,0.1926034807733341
4,0.1916886350922304
5,0.19121491137560268
6,0.19091354268212302
7,0.190686552951859
8,0.19049438227308566
9,0.19031990836254986
10,0.1901553126045416
11,0.1899968372138238
12,0.18984255937163397
13,0.18969140517095973
14,0.1895426998204502
15,0.189395958277506
16,0.18925078638143927
17,0.18910683363447559
18,0.18896377040104073
19,0.18882127674833493
20,0.1886790368801803
21,0.18853673628786768
22,0.1883940602483085
23,0.18825069301853026
24,0.18810631741903522
25,0.18796061466258715
26,0.18781326436302787
27,0.18766394469544675
28,0.18751233269583056
29,0.18735810469542924
30,0.18720093688738254
31,0.1870405060230002
32,0.18687649023359687
33,0.18670856997153135
34,0.1865364290613835
35,0.18635975584922873
36,0.1861782444348994
37,0.18599159596909962
38,0.18579951999442196
39,0.1856017358068507
40,0.1853979738123791
41,0.18518797685206023
42,0.18497150146826374
43,0.18474831908523007
44,0.1845182170782302
45,0.18428099970777825
46,0.18403648889834462
47,0.18378452484479635
48,0.18352496643419935
49,0.18325769147547835
50,0.18298259673453204
51,0.18269959777752381
52,0.1824086286299847
53,0.18210964126386664
54,0.18180260492859676
55,0.18148750534535238
56,0.18116434378612173
57,0.1808331360605825
58,0.18049391143442595
59,0.1801467115025302
60,0.17979158903943065
61,0.17942860684796333
62,0.17905783662490488
63,0.17867935786004857
64,0.17829325678257943
65,0.17789962536597392
66,0.17749856040007797
67,0.1770901626365978
68,0.17667453601205574
69,0.17625178695036195
70,0.17582202374556832
71,0.17538535602411
72,0.17494189428489165
73,0.17449174951492424
74,0.17403503287782354
75,0.1735718554723088
76,0.17310232815783927
77,0.17262656144465233
78,0.17214466544567422
79,0.17165674988801347
80,0.17116292418198026
81,0.17066329754576356
82,0.1701579791840104
83,0.16964707851856384
84,0.16913070546950626
85,0.16860897078441545
86,0.16808198641336086
87,0.16754986592665772
88,0.16701272497175645
89,0.16647068176489863
90,0.16592385761233489
91,0.16537237745501052
92,0.1648163704297025
93,0.16425597043869047
94,0.16369131671918752
95,0.16312255440299928
96,0.16254983505625392
97,0.16197331718859417
98,0.16139316672097942
99,0.16080955740123798
100,0.1602226711567644
101,0.15963269837428007
102,0.15903983809737585
103,0.15844429813362543
104,0.15784629506437706
105,0.15724605415187853
106,0.15664380914011777
107,0.1560398019476395
108,0.15543428225256048
109,0.15482750697200864
110,0.15421973964019184
111,0.15361124969120488
112,0.15300231165445538
113,0.15239320427217956
114,0.15178420954989189
115,0.15117561175172142
116,0.15056769635342457
117,0.14996074896640105
118,0.1493550542462786
119,0.14875089479957787
120,0.1481485501016348
121,0.14754829543836512
122,0.1469504008836351
123,0.14635513032298747
124,0.14576274053329594
125,0.14517348032662966
126,0.14458758976523495
127,0.14400529945312726
128,0.1434268299083657
129,0.1428523910186883
130,0.1422821815818512
131,0.14171638893075608
132,0.14115518864229631
133,0.14059874432781283
134,0.14004720750213595
135,0.13950071752740983
136,0.1389594016272505
137,0.13842337496627502
138,0.13789274078965577
139,0.13736759061709325
140,0.13684800448545048
141,0.13633405123424797
142,0.1358257888282624
143,0.13532326471159828
144,0.1348265161877944
145,0.1343355708207753
146,0.13385044685175132
147,0.13337115362749752
148,0.13289769203579244
149,0.1324300549441644
150,0.13196822763846439
151,0.131512188258159
152,0.13106190822560432
153,0.13061735266691682
154,0.1301784808224021
155,0.12974524644482544
156,0.12931759818411168
157,0.1288954799573487
158,0.12847883130322496
159,0.1280675877202728
160,0.12766168098850186
161,0.12726103947420103
162,0.12686558841785528
163,0.12647525020527708
164,0.126089944622179
165,0.1257095890925275
166,0.12533409890111188
167,0.124963387400842
168,0.12459736620535261
169,0.12423594536754333
170,0.12387903354472536
171,0.12352653815107406
172,0.12317836549810875
173,0.12283442092393326
174,0.12249460891197733
175,0.12215883319997858
176,0.12182699687993984
177,0.12149900248978729
178,0.12117475209744119
179,0.12085414737799544
180,0.12053708968468266
181,0.12022348011428015
182,0.11991321956758971
183,0.11960620880559941
184,0.119302348501909
185,0.11900153929197398
186,0.1187036818196946
187,0.11840867678184741
188,0.11811642497082583
189,0.11782682731612554
190,0.11753978492497799
191,0.11725519912250265
192,0.11697297149171354
193,0.11669300391368057
194,0.11641519860811089
195,0.116139458174576
196,0.11586568563457379
197,0.11559378447457391
198,0.11532365869015494
199,0.11505521283129985
200,0.11478835204887487
201,0.114522982142274
202,0.11425900960816743
203,0.1139963416902515
204,0.1137348864298531
205,0.11347455271720105
206,0.11321525034313641
207,0.112956890050994
208,0.11269938358835385
209,0.11244264375832355
210,0.11218658446998751
211,0.11193112078762973
212,0.11167616897831772
213,0.11142164655741987
214,0.11116747233161768
215,0.11091356643897368
216,0.11065985038561782
217,0.1104062470786282
218,0.11015268085470109
219,0.10989907750423167
220,0.10964536429046218
221,0.10939146996339708
222,0.10913732476823584
223,0.10888286044812812
224,0.10862801024112341
225,0.10837270887125373
226,0.10811689253376228
227,0.10786049887456864
228,0.10760346696414
229,0.10734573726601941
230,0.10708725160034077
231,0.10682795310274068
232,0.10656778617915116
233,0.10630669645702766
234,0.10604463073363227
235,0.10578153692204853
236,0.10551736399565333
237,0.1052520619318096
238,0.10498558165557433
239,0.10471787498423259
240,0.1044488945734752
241,0.10417859386603343
242,0.1039069270435665
243,0.10363384898256997
244,0.10335931521503389
245,0.10308328189453068
246,0.10280570576835324
247,0.10252654415625714
248,0.10224575493628471
249,0.1019632965380687
250,0.10167912794392665
251,0.10139320869796666
252,0.10110549892333315
253,0.10081595934762805
254,0.1005245513364485
255,0.10023123693489132
256,0.0999359789167838
257,0.09963874084131706
258,0.09933948711667248
259,0.09903818307016263
260,0.09873479502433186
261,0.09842929037840557
262,0.09812163769441795
263,0.09781180678730392
264,0.09749976881820155
265,0.09718549639018167
266,0.09686896364560033
267,0.09655014636425818
268,0.0962290220615458
269,0.09590557008576134
270,0.09557977171379817
271,0.09525161024442338
272,0.09492107108839531
273,0.09458814185470729
274,0.09425281243228453
275,0.0939150750665118
276,0.09357492443002366
277,0.09323235768724751
278,0.09288737455225038
279,0.09253997733950975
280,0.0921901710072916
281,0.09183796319339069
282,0.09148336424305545
283,0.09112638722898865
284,0.09076704796338222
285,0.09040536500200803
286,0.09004135964044926
287,0.08967505590261424
288,0.0893064805217273
289,0.08893566291403972
290,0.08856263514554619
291,0.08818743189202878
292,0.08781009039277948
293,0.08743065039837539
294,0.08704915411289783
295,0.08666564613099444
296,0.08628017337018556
297,0.08589278499881031
298,0.08550353235999773
299,0.08511246889202695
300,0.08471965004541653
301,0.08432513319705263
302,0.0839289775616272
303,0.08353124410061774
304,0.08313199542899173
305,0.0827312957197727
306,0.08232921060654874
307,0.08192580708395192
308,0.08152115340608238
309,0.08111531898279406
310,0.08070837427370624
311,0.08030039067975384
312,0.0798914404320427
313,0.07948159647773179
314,0.07907093236263299
315,0.07865952211018704
316,0.0782474400964602
317,0.07783476092079641
318,0.0774215592717648
319,0.07700790978805931
320,0.07659388691403676
321,0.0761795647496247
322,0.07576501689438606
323,0.07535031628560016
324,0.07493553503030322
325,0.07452074423132565
326,0.0741060138074699
327,0.07369141230808594
328,0.07327700672242127
329,0.07286286228424349
330,0.07244904227235843
331,0.07203560780776508
332,0.07162261764830533
333,0.07121012798177002
334,0.07079819221851845
335,0.0703868607847483
336,0.06997618091761662
337,0.0695661964634598
338,0.06915694768038674
339,0.0687484710465301
340,0.06834079907522991
341,0.06793396013839874
342,0.06752797829927445
343,0.06712287315571386
344,0.06671865969511523
345,0.06631534816198811
346,0.06591294393911581
347,0.06551144744318246
348,0.06511085403567221
349,0.06471115394978488
350,0.0643123322340685
351,0.0639143687134307
352,0.06351723796817445
353,0.06312090933169982
354,0.06272534690752847
355,0.06233050960633691
356,0.06193635120373171
357,0.061542820419558775
358,0.06114986101960533
